Property_ID,Property Type,Bedrooms,Bathrooms,Area,Price,Description,Location,District,City
R450661169,دور,5.0,4.0,172.0,800000.0,دور - الرياض - حي طويق ( الغروب ),طويق، غرب الرياض، الرياض,حي طويق,الرياض
J293366603,شقة,3.0,3.0,131.0,430000.0,"شقة للبيع في بدر, جنوب الرياض",بدر، جنوب الرياض، الرياض,حي بدر,الرياض
V850549264,شقة,3.0,3.0,177.0,450000.0,شقة للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
V924307046,شقة,3.0,3.0,173.0,450000.0,شقة للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
I322181633,فیلا,7.0,5.0,367.0,1000000.0,"فيلا للبيع في الدار البيضاء, جنوب الرياض",الدار البيضاء، جنوب الرياض، الرياض,حي الدار البيضاء,الرياض
Y557985808,دور,4.0,4.0,214.0,760000.0,دور للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
E623828377,شقة,2.0,2.0,170.0,400.0,شقة للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
U744786232,شقة,3.0,3.0,169.0,450000.0,شقة للبيع في  بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
U887930551,دور,4.0,4.0,177.0,700000.0,دور للبيع في  بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
S389787477,فیلا,5.0,3.0,375.0,4800000.0,فيلا 6 غرف للبيع بحي القيروان، شمال الرياض,القيروان، شمال الرياض، الرياض,حي القيروان,الرياض
Z172376486,فیلا,13.0,6.0,420.0,2300000.0,فيلا 13 غرفة للبيع في قرى سورة، الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
D951853338,فیلا,7.0,7.0,375.0,1500000.0,فيلا للبيع في حي العزيزية، جنوب الرياض,العزيزية، جنوب الرياض، الرياض,حي العزيزية,الرياض
Y929687146,شقة,3.0,2.0,96.0,1399000.0,شقة للبيع في المغرزات، شمال الرياض,المغرزات، شمال الرياض، الرياض,حي المغرزات,الرياض
N331515441,فیلا,7.0,5.0,200.0,1100000.0,"فيلا للبيع في العزيزية, جنوب الرياض",العزيزية، جنوب الرياض، الرياض,حي العزيزية,الرياض
I995927391,فیلا,6.0,4.0,230.0,2800000.0,فيلا للبيع العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
I270232777,شقة,4.0,4.0,181.0,800000.0,شقة للبيع في ظهرة لبن، غرب الرياض,ظهرة لبن، غرب الرياض، الرياض,حي ظهرة لبن,الرياض
O130362954,دور,6.0,6.0,550.0,1250000.0,5 غرف نوم على علي بن موفق، العارض، الرياض للبيع,العارض، شمال الرياض، الرياض,حي العارض,الرياض
C147846479,فیلا,5.0,8.0,213.0,2000000.0,فيلا للبيع في المهدية، غرب الرياض,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
Q837162721,فیلا,5.0,5.0,400.0,1850000.0,فيلا 200 م للبيع في المهدية، الرياض,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
L337822150,شقة,3.0,3.0,478.0,900000.0,شقة بنظام مودرن في حي المهدية,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
O772531484,شقة,4.0,4.0,212.0,1380000.0,شقة للبيع في شارع اسطنبول، الفيحاء، الرياض,الفيحاء، شرق الرياض، الرياض,حي الفيحاء,الرياض
X013231624,فیلا,4.0,4.0,343.0,2600000.0,فيلا  للبيع في الفيحاء، الرياض,الفيحاء، شرق الرياض، الرياض,حي الفيحاء,الرياض
E848240271,شقة,5.0,4.0,191.0,950000.0,شقة 4 غرف نوم للبيع في الخليج، الرياض,الخليج، شرق الرياض، الرياض,حي الخليج,الرياض
Y749215692,فیلا,5.0,7.0,400.0,2800000.0,فيلا للبيع في إشبيلية، شرق الرياض,اشبيلية، شرق الرياض، الرياض,حي اشبيلية,الرياض
F272684081,ارض سكنية,0.0,0.0,450.0,5220000.0,أرض سكنية للبيع في المهدية، غرب الرياض,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
O677279649,شقة,7.0,7.0,176.0,1250000.0,"شقة للبيع في شارع رقم 192, حي الياسمين, مدينة الرياض, منطقة الرياض",الياسمين، شمال الرياض، الرياض,حي الياسمين,الرياض
F539855202,شقة,5.0,4.0,150.0,670000.0,شقة للبيع في العوالي، غرب الرياض,العوالي، غرب الرياض، الرياض,حي العوالي,الرياض
Z617344814,ارض سكنية,0.0,0.0,1799.0,2000000.0,أرض سكنية للبيع في المصفاة، جنوب الرياض,المصفاة، جنوب الرياض، الرياض,حي المصفاة,الرياض
L580173289,ارض,0.0,0.0,548.0,2200.0,أرض للبيع في طويق، غرب الرياض,طويق، غرب الرياض، الرياض,حي طويق,الرياض
I157505499,ارض سكنية,0.0,0.0,928.0,1900000.0,"ارض سكنية للبيع في حي المشرق, شرق الرياض",المشرق، الرياض,حي المشرق,الرياض
N458708552,شقة,4.0,3.0,120.0,900000.0,شقة للبيع في شارع الجمال ، حي الحمراء ، الرياض,الحمراء، شرق الرياض، الرياض,حي الحمراء,الرياض
L771460315,فیلا,5.0,7.0,360.0,4200000.0,فيلا للبيع في النرجس، شمال الرياض,النرجس، شمال الرياض، الرياض,حي النرجس,الرياض
N658068409,دور,3.0,4.0,360.0,1750000.0,دور للبيع في النرجس، شمال الرياض,النرجس، شمال الرياض، الرياض,حي النرجس,الرياض
N320678583,فیلا,9.0,6.0,420.0,2600000.0,فيلا للبيع في عكاظ، جنوب الرياض,عكاظ، جنوب الرياض، الرياض,حي عكاظ,الرياض
Y316786144,شقة,4.0,3.0,161.0,1205000.0,للبيع شقة فاخرة في الروابي، شرق الرياض,الروابي، شرق الرياض، الرياض,حي الروابي,الرياض
Y832396116,ارض سكنية,0.0,0.0,816.0,7344000.0,أرض للبيع في الصحافة، شمال الرياض,الصحافة، شمال الرياض، الرياض,حي الصحافة,الرياض
Y491885118,ارض سكنية,0.0,0.0,480.0,1512000.0,أرض للبيع في  القادسية، شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
X321783298,فیلا,7.0,5.0,309.0,3500000.0,"فيلا للبيع في المونسية, شرق الرياض",المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
P142706324,شقة,3.0,3.0,163.0,1770000.0,🏡✨  شقة فاخرة للبيع في حي حطين - شمال الرياض  ✨🏡,حطين، شمال الرياض، الرياض,حي حطين,الرياض
Q392499314,فیلا,6.0,6.0,385.0,4200000.0,فيلا للبيع في الياسمين، الرياض,الياسمين، شمال الرياض، الرياض,حي الياسمين,الرياض
D637825640,دور,6.0,4.0,199.0,900000.0,"دور للبيع في القادسية, شرق الرياض",القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
M031337968,فیلا,5.0,7.0,250.0,2350000.0,"فيلا للبيع في اليرموك, شرق الرياض",اليرموك، شرق الرياض، الرياض,حي اليرموك,الرياض
I809022238,شقة,5.0,4.0,152.0,630000.0,"شقة للبيع في طويق, غرب الرياض",طويق، غرب الرياض، الرياض,حي طويق,الرياض
E890818331,ارض سكنية,0.0,0.0,887.0,8500.0,"ارض للبيع في السليمانية, شمال جدة",السليمانية، شمال الرياض، الرياض,حي السليمانية,الرياض
R263543788,فیلا,5.0,5.0,403.0,3800000.0,"فيلا للبيع في الصحافة, شمال الرياض",الصحافة، شمال الرياض، الرياض,حي الصحافة,الرياض
F804114576,شقة,3.0,4.0,168.0,460000.0,شقة للبيع في عكاظ، الرياض,عكاظ، جنوب الرياض، الرياض,حي عكاظ,الرياض
Z867332245,فیلا,11.0,7.0,700.0,5500000.0,"فيلا للبيع في شارع صيفي بن عمرو, حي الروضة, مدينة الرياض, منطقة الرياض",الروضة، شرق الرياض، الرياض,حي الروضة,الرياض
S544792154,شقة,4.0,2.0,116.0,1399000.0,🏢✨ مشروع شقق فاخرة في حي الإزدهار - الرياض ✨🏢,الازدهار، شرق الرياض، الرياض,حي الازدهار,الرياض
A068580176,شقة,3.0,2.0,1050.0,1099000.0,🏢✨ مشروع شقق فاخرة في حي المغرزات - الرياض ✨🏢,المغرزات، شمال الرياض، الرياض,حي المغرزات,الرياض
D825812987,دور,4.0,4.0,172.0,750000.0,🏠✨ فرصة لا تُعوض - فيلا دوبلكس مفصولة للبيع في حي عكاظ - مخطط العجلان ✨🏠,عكاظ، جنوب الرياض، الرياض,حي عكاظ,الرياض
O198270776,دور,4.0,4.0,203.0,600000.0,شقة 4 غرف نوم للبيع في بدر، الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
L533951000,فیلا,8.0,6.0,309.0,2999986.0,"فيلا للبيع في المونسية, شرق الرياض",المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
G227283547,شقة,3.0,3.0,128.0,550000.0,شقة للبيع في الزهرة، غرب الرياض,الزهرة، غرب الرياض، الرياض,حي الزهرة,الرياض
Q482655125,ارض سكنية,0.0,0.0,360.0,1332000.0,أرض للبيع في  الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
Z982251838,شقة,4.0,5.0,186.0,1060000.0,شقة للبيع في العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
X374599990,فیلا,5.0,6.0,600.0,5500000.0,فيلا درج داخلي للبيع في قرطبة، شرق الرياض,قرطبة، شرق الرياض، الرياض,حي قرطبة,الرياض
J976517749,شقة,2.0,3.0,2594.0,1750000.0,"شقة للبيع في شارع رايه, حي قرطبة, مدينة الرياض, منطقة الرياض",قرطبة، شرق الرياض، الرياض,حي قرطبة,الرياض
W957418621,شقة,3.0,3.0,167.0,1250000.0,شقة للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
V022019688,دور,4.0,3.0,506.0,1650000.0,دور للبيع في القادسية، شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
X145492737,فیلا,11.0,7.0,315.0,3500000.0,"فيلا للبيع في حي العارض, مدينة الرياض, منطقة الرياض",العارض، شمال الرياض، الرياض,حي العارض,الرياض
P861763332,فیلا,5.0,4.0,600.0,5000000.0,"فيلا للبيع في العارض, شمال الرياض",العارض، شمال الرياض، الرياض,حي العارض,الرياض
W014262226,شقة,5.0,4.0,151.0,570000.0,"شقة للبيع في حي نمار, مدينة الرياض, منطقة الرياض",نمار، غرب الرياض، الرياض,حي نمار,الرياض
U520123149,شقة,4.0,3.0,139.0,850000.0,"شقة للبيع في العارض, شمال الرياض",العارض، شمال الرياض، الرياض,حي العارض,الرياض
P963642425,فیلا,8.0,7.0,312.0,3200000.0,"فيلا للبيع في شارع أحمد بن زياد, حي العارض, مدينة الرياض, منطقة الرياض",العارض، شمال الرياض، الرياض,حي العارض,الرياض
X611678674,شقة,3.0,3.0,131.0,590000.0,شقة للبيع في ظهرة لبن، غرب الرياض,ظهرة لبن، غرب الرياض، الرياض,حي ظهرة لبن,الرياض
